Frequencies
arrest	5.70906599680292e-05
art	0.00291162365836949
arts	0.000114181319936058
as	0.00690796985613154
ashes	5.70906599680292e-05
aside	0.000114181319936058
askance	5.70906599680292e-05
asked	5.70906599680292e-05
asleep	0.000114181319936058
aspect	5.70906599680292e-05
assaild	0.000114181319936058
assemble	5.70906599680292e-05
assistance	5.70906599680292e-05
assurd	0.000171271979904088
assure	5.70906599680292e-05
assured	5.70906599680292e-05
astonished	5.70906599680292e-05
astronomy	5.70906599680292e-05
at	0.00148435715916876
attaint	5.70906599680292e-05
attainted	5.70906599680292e-05
attend	5.70906599680292e-05
attending	0.000114181319936058
audit	0.000171271979904088
aught	0.000114181319936058
augurs	5.70906599680292e-05
authority	5.70906599680292e-05
authorizing	5.70906599680292e-05
autumn	0.000114181319936058
awake	5.70906599680292e-05
awakes	5.70906599680292e-05
awards	5.70906599680292e-05
away	0.00102763187942453
ay	0.000114181319936058
aye	5.70906599680292e-05
babe	0.000228362639872117
back	0.000513815939712263
backward	5.70906599680292e-05
bad	0.000399634619776205
badges	5.70906599680292e-05
badness	5.70906599680292e-05
bail	0.000114181319936058
bait	5.70906599680292e-05
balmy	5.70906599680292e-05
bankrupt	5.70906599680292e-05
banks	5.70906599680292e-05
banquet	5.70906599680292e-05
bar	5.70906599680292e-05
bare	0.000228362639872117
bareness	0.000114181319936058
bark	0.000114181319936058
barren	0.000285453299840146
barrenly	5.70906599680292e-05
bars	0.000114181319936058
base	0.000285453299840146
bases	5.70906599680292e-05
basest	0.000171271979904088
bastard	0.000171271979904088
bath	0.000228362639872117
battering	5.70906599680292e-05
bay	5.70906599680292e-05
be	0.00804978305549212
beams	5.70906599680292e-05
bear	0.000685087919616351
beard	5.70906599680292e-05
bearer	5.70906599680292e-05
bearing	0.000171271979904088
bears	0.000171271979904088
bearst	5.70906599680292e-05
beast	0.000114181319936058
beated	5.70906599680292e-05
beauteous	0.000513815939712263
beauties	0.000228362639872117
beautiful	5.70906599680292e-05
beauty	0.00296871431833752
beautys	0.00102763187942453
because	0.000171271979904088
beck	5.70906599680292e-05
become	5.70906599680292e-05
becomes	0.000114181319936058
becoming	0.000114181319936058
bed	5.70906599680292e-05
beds	5.70906599680292e-05
bedvow	5.70906599680292e-05
been	0.000342543959808175
befits	5.70906599680292e-05
before	0.000856359899520439
befriends	5.70906599680292e-05
beggar	5.70906599680292e-05
beggard	5.70906599680292e-05
begin	5.70906599680292e-05
begins	5.70906599680292e-05
beguild	5.70906599680292e-05
beguile	5.70906599680292e-05
behaviour	5.70906599680292e-05
behind	0.000228362639872117
behold	0.000399634619776205
being	0.00182690111897694
belied	0.000114181319936058
believe	0.000228362639872117
believed	5.70906599680292e-05
bell	5.70906599680292e-05
belong	0.000114181319936058
belongs	0.000114181319936058
belovd	0.000171271979904088
beloved	0.000114181319936058
bending	0.000114181319936058
bends	5.70906599680292e-05
benefit	0.000114181319936058
bent	0.000114181319936058
bequest	5.70906599680292e-05
bereft	5.70906599680292e-05
beseechers	5.70906599680292e-05
beseem	5.70906599680292e-05
beshrew	5.70906599680292e-05
beside	0.000114181319936058
besides	5.70906599680292e-05
besiege	0.000114181319936058
besmeard	5.70906599680292e-05
best	0.00131308517926467
bestow	5.70906599680292e-05
bestowst	5.70906599680292e-05
betray	0.000114181319936058
betraying	5.70906599680292e-05
better	0.00108472253939256
betterd	5.70906599680292e-05
bettring	5.70906599680292e-05
betwixt	5.70906599680292e-05
bevel	5.70906599680292e-05
bewailed	5.70906599680292e-05
beweep	5.70906599680292e-05
beyond	5.70906599680292e-05
bid	5.70906599680292e-05
bide	0.000114181319936058
bids	5.70906599680292e-05
bier	5.70906599680292e-05
big	5.70906599680292e-05
bind	5.70906599680292e-05
bird	5.70906599680292e-05
birds	0.000171271979904088
birth	0.000285453299840146
bitter	0.000114181319936058
bitterness	0.000114181319936058
black	0.00074217857958438
blamd	0.000114181319936058
blame	0.000228362639872117
blanks	5.70906599680292e-05
blazon	5.70906599680292e-05
blenches	5.70906599680292e-05
blessd	5.70906599680292e-05
blessed	0.000399634619776205
blessedfair	5.70906599680292e-05
blesses	5.70906599680292e-05
blessing	5.70906599680292e-05
blessings	5.70906599680292e-05
blest	5.70906599680292e-05
blind	0.000342543959808175
blindness	5.70906599680292e-05
bliss	5.70906599680292e-05
blood	0.000456725279744234
bloody	0.000171271979904088
blooms	5.70906599680292e-05
blot	0.000171271979904088
blots	5.70906599680292e-05
blow	5.70906599680292e-05
blunt	0.000171271979904088
blunter	5.70906599680292e-05
blunting	5.70906599680292e-05
blush	5.70906599680292e-05
blushing	0.000114181319936058
boast	0.000285453299840146
boat	5.70906599680292e-05
body	0.000228362639872117
bodys	0.000228362639872117
bold	0.000114181319936058
boldness	5.70906599680292e-05
bond	5.70906599680292e-05
bonds	0.000171271979904088
bones	5.70906599680292e-05
book	0.000342543959808175
boot	5.70906599680292e-05
bootless	5.70906599680292e-05
bore	0.000114181319936058
born	0.000399634619776205
borne	0.000114181319936058
borrowd	5.70906599680292e-05
borrowed	5.70906599680292e-05
bosom	0.000114181319936058
bosoms	0.000171271979904088
both	0.000970541219456497
bough	5.70906599680292e-05
boughs	5.70906599680292e-05
bound	0.000114181319936058
boundless	5.70906599680292e-05
bounteous	0.000114181319936058
bounty	0.000114181319936058
bow	0.000114181319936058
bower	5.70906599680292e-05
boy	0.000171271979904088
brag	5.70906599680292e-05
brain	0.000285453299840146
brains	5.70906599680292e-05
brand	0.000285453299840146
brass	0.000228362639872117
brave	0.000171271979904088
bravery	5.70906599680292e-05
breach	5.70906599680292e-05
break	0.000228362639872117
breast	0.000399634619776205
breasts	5.70906599680292e-05
breath	0.000399634619776205
breathe	0.000114181319936058
breathed	5.70906599680292e-05
breathers	5.70906599680292e-05
breathes	5.70906599680292e-05
bred	0.000114181319936058
breed	0.000114181319936058
breeds	5.70906599680292e-05
brief	0.000171271979904088
bright	0.000627997259648322
brightness	5.70906599680292e-05
bring	0.000456725279744234
brings	0.000114181319936058
bristly	5.70906599680292e-05
broad	5.70906599680292e-05
broils	5.70906599680292e-05
broke	0.000114181319936058
broken	5.70906599680292e-05
brood	5.70906599680292e-05
brought	0.000171271979904088
brow	0.000456725279744234
bud	0.000114181319936058
budding	5.70906599680292e-05
buds	0.000228362639872117
builded	5.70906599680292e-05
building	5.70906599680292e-05
built	0.000114181319936058
burden	5.70906599680292e-05
buried	0.000285453299840146
buriest	5.70906599680292e-05
burn	0.000171271979904088
burnd	5.70906599680292e-05
burning	5.70906599680292e-05
burthen	0.000114181319936058
burthens	5.70906599680292e-05
busy	5.70906599680292e-05
but	0.00930577757478876
buy	5.70906599680292e-05
by	0.00530943137702672
call	0.000570906599680292
calld	0.000114181319936058
calls	0.000285453299840146
came	0.000171271979904088
can	0.00251198903859329
cancelld	5.70906599680292e-05
candles	5.70906599680292e-05
canker	0.000285453299840146
cannot	0.000570906599680292
canopy	0.000114181319936058
canst	0.000399634619776205
captain	0.000114181319936058
captive	5.70906599680292e-05
car	5.70906599680292e-05
carcanet	5.70906599680292e-05
care	0.000342543959808175
careful	0.000114181319936058
carry	5.70906599680292e-05
carvd	5.70906599680292e-05
carve	5.70906599680292e-05
case	5.70906599680292e-05
cast	0.000114181319936058
catch	0.000228362639872117
cause	0.000171271979904088
cease	5.70906599680292e-05
celestial	5.70906599680292e-05
censures	5.70906599680292e-05
centre	5.70906599680292e-05
ceremony	5.70906599680292e-05
certain	5.70906599680292e-05
chance	5.70906599680292e-05
change	0.000685087919616351
changes	5.70906599680292e-05
changing	0.000114181319936058
character	0.000171271979904088
characterd	5.70906599680292e-05
chargd	5.70906599680292e-05
charge	5.70906599680292e-05
charter	0.000114181319936058
chary	5.70906599680292e-05
chase	0.000114181319936058
chaste	5.70906599680292e-05
cheap	5.70906599680292e-05
cheater	5.70906599680292e-05
check	0.000114181319936058
checked	0.000114181319936058
cheek	0.000285453299840146
cheeks	0.000228362639872117
cheer	5.70906599680292e-05
cheered	5.70906599680292e-05
cherish	5.70906599680292e-05
cherubins	5.70906599680292e-05
chest	0.000171271979904088
chide	0.000285453299840146
chiding	5.70906599680292e-05
chief	0.000114181319936058
child	0.000456725279744234
children	5.70906599680292e-05
childrens	5.70906599680292e-05
chips	5.70906599680292e-05
choirs	5.70906599680292e-05
choose	5.70906599680292e-05
choppd	5.70906599680292e-05
chose	5.70906599680292e-05
chronicle	5.70906599680292e-05
churl	0.000114181319936058
civil	5.70906599680292e-05
clay	5.70906599680292e-05
clean	5.70906599680292e-05
clear	0.000171271979904088
clearer	0.000114181319936058
clears	5.70906599680292e-05
clerk	5.70906599680292e-05
climbd	5.70906599680292e-05
cloak	5.70906599680292e-05
clock	0.000114181319936058
closet	5.70906599680292e-05
closure	5.70906599680292e-05
cloud	0.000114181319936058
clouds	0.000228362639872117
cold	0.000399634619776205
colour	0.000171271979904088
colourd	5.70906599680292e-05
come	0.000856359899520439
comes	0.000114181319936058
comfort	0.000228362639872117
coming	0.000114181319936058
commanded	5.70906599680292e-05
commence	5.70906599680292e-05
commend	5.70906599680292e-05
comment	0.000114181319936058
comments	0.000114181319936058
commit	5.70906599680292e-05
commits	0.000114181319936058
committed	5.70906599680292e-05
common	0.000228362639872117
compard	5.70906599680292e-05
compare	0.000342543959808175
compass	5.70906599680292e-05
compeers	5.70906599680292e-05
compild	5.70906599680292e-05
compile	5.70906599680292e-05
complain	5.70906599680292e-05
complexion	0.000171271979904088
composed	5.70906599680292e-05
composition	5.70906599680292e-05
compound	5.70906599680292e-05
compounded	5.70906599680292e-05
compounds	0.000114181319936058
conceald	5.70906599680292e-05
conceit	0.000171271979904088
concord	0.000114181319936058
condemned	5.70906599680292e-05
confess	5.70906599680292e-05
confessd	5.70906599680292e-05
confind	0.000171271979904088
confine	5.70906599680292e-05
confound	0.000114181319936058
confounded	5.70906599680292e-05
confounding	5.70906599680292e-05
confounds	0.000171271979904088
conquerd	5.70906599680292e-05
conquest	0.000171271979904088
conscience	0.000171271979904088
consecrate	5.70906599680292e-05
consent	5.70906599680292e-05
consider	5.70906599680292e-05
conspire	5.70906599680292e-05
constancy	0.000171271979904088
constant	0.000171271979904088
consumd	5.70906599680292e-05
consumst	5.70906599680292e-05
contain	5.70906599680292e-05
contains	5.70906599680292e-05
contend	5.70906599680292e-05
content	0.000114181319936058
contented	0.000171271979904088
contents	5.70906599680292e-05
continual	5.70906599680292e-05
contracted	0.000114181319936058
contrary	5.70906599680292e-05
control	0.000171271979904088
controlling	5.70906599680292e-05
convert	5.70906599680292e-05
converted	0.000114181319936058
convertest	5.70906599680292e-05
cool	5.70906599680292e-05
cools	5.70906599680292e-05
copy	0.000114181319936058
coral	5.70906599680292e-05
correct	5.70906599680292e-05
correction	5.70906599680292e-05
correspondence	5.70906599680292e-05
corrupt	0.000114181319936058
corrupting	5.70906599680292e-05
cost	0.000114181319936058
costly	5.70906599680292e-05
costs	5.70906599680292e-05
could	0.000570906599680292
couldst	5.70906599680292e-05
count	0.000228362639872117
counted	5.70906599680292e-05
countenance	5.70906599680292e-05
counterfeit	0.000114181319936058
counterpart	5.70906599680292e-05
counting	0.000114181319936058
couplement	5.70906599680292e-05
course	0.000171271979904088
courses	5.70906599680292e-05
cover	0.000171271979904088
covetous	5.70906599680292e-05
coward	5.70906599680292e-05
crave	5.70906599680292e-05
crawls	5.70906599680292e-05
created	0.000114181319936058
creating	5.70906599680292e-05
creation	0.000114181319936058
creature	5.70906599680292e-05
creatures	0.000114181319936058
credit	5.70906599680292e-05
creep	5.70906599680292e-05
crests	5.70906599680292e-05
cries	0.000114181319936058
crime	0.000228362639872117
critic	5.70906599680292e-05
crooked	0.000114181319936058
cross	0.000171271979904088
crossd	5.70906599680292e-05
crow	0.000114181319936058
crown	5.70906599680292e-05
crownd	0.000171271979904088
crowned	5.70906599680292e-05
crowning	5.70906599680292e-05
cruel	0.000456725279744234
crushd	5.70906599680292e-05
cry	0.000114181319936058
crying	5.70906599680292e-05
crystal	5.70906599680292e-05
cunning	0.000171271979904088
cup	5.70906599680292e-05
cupid	0.000114181319936058
curd	5.70906599680292e-05
cure	0.000285453299840146
cures	5.70906599680292e-05
curious	5.70906599680292e-05
curls	5.70906599680292e-05
curse	0.000114181319936058
cut	5.70906599680292e-05
daily	0.000171271979904088
damaskd	5.70906599680292e-05
dancing	5.70906599680292e-05
dare	0.000228362639872117
dark	0.000171271979904088
darkening	5.70906599680292e-05
darkly	5.70906599680292e-05
darkness	5.70906599680292e-05
darling	5.70906599680292e-05
dart	5.70906599680292e-05
date	0.000285453299840146
dateless	0.000114181319936058
dates	5.70906599680292e-05
day	0.00142726649920073
days	0.00102763187942453
dead	0.000913450559488468
deaf	5.70906599680292e-05
dear	0.00114181319936058
dearer	0.000114181319936058
dearest	0.000171271979904088
dearly	5.70906599680292e-05
dearpurchasd	5.70906599680292e-05
dearth	5.70906599680292e-05
dearths	5.70906599680292e-05
death	0.000799269239552409
deathbed	5.70906599680292e-05
deathdear	5.70906599680292e-05
deaths	0.000342543959808175
debarred	5.70906599680292e-05
debate	5.70906599680292e-05
debateth	5.70906599680292e-05
debt	5.70906599680292e-05
debtor	5.70906599680292e-05
decay	0.000513815939712263
decayd	5.70906599680292e-05
decays	5.70906599680292e-05
decease	0.000171271979904088
deceased	0.000114181319936058
deceivd	5.70906599680292e-05
deceive	0.000114181319936058
deceived	5.70906599680292e-05
deceivest	5.70906599680292e-05
decembers	5.70906599680292e-05
declines	5.70906599680292e-05
decrease	5.70906599680292e-05
decree	5.70906599680292e-05
decrees	5.70906599680292e-05
decrepit	5.70906599680292e-05
dedicated	5.70906599680292e-05
deeds	0.000570906599680292
deem	5.70906599680292e-05
deemd	0.000114181319936058
deep	0.000456725279744234
deepest	5.70906599680292e-05
defacd	5.70906599680292e-05
deface	5.70906599680292e-05
defeat	5.70906599680292e-05
defeated	5.70906599680292e-05
defect	0.000114181319936058
defects	5.70906599680292e-05
defence	0.000171271979904088
defendant	5.70906599680292e-05
define	5.70906599680292e-05
deformedst	5.70906599680292e-05
defy	5.70906599680292e-05
delayed	5.70906599680292e-05
delight	0.000456725279744234
delighted	5.70906599680292e-05
delights	0.000114181319936058
deliverd	5.70906599680292e-05
delivers	5.70906599680292e-05
delves	5.70906599680292e-05
denied	5.70906599680292e-05
denote	5.70906599680292e-05
deny	0.000114181319936058
depart	0.000114181319936058
departest	5.70906599680292e-05
depend	5.70906599680292e-05
depends	0.000114181319936058
derive	5.70906599680292e-05
describe	5.70906599680292e-05
descriptions	5.70906599680292e-05
desert	0.000171271979904088
deserts	0.000114181319936058
deservd	5.70906599680292e-05
deserve	5.70906599680292e-05
deserves	5.70906599680292e-05
deserving	5.70906599680292e-05
deservst	5.70906599680292e-05
desire	0.000627997259648322
desired	0.000114181319936058
desiring	5.70906599680292e-05
despair	0.000171271979904088
desperate	5.70906599680292e-05
despisd	5.70906599680292e-05
despise	0.000114181319936058
despised	0.000114181319936058
despising	5.70906599680292e-05
despite	0.000342543959808175
destroys	5.70906599680292e-05
detain	5.70906599680292e-05
determinate	5.70906599680292e-05
determination	5.70906599680292e-05
determined	5.70906599680292e-05
devil	5.70906599680292e-05
devisd	5.70906599680292e-05
devise	0.000114181319936058
devour	5.70906599680292e-05
devouring	5.70906599680292e-05
dial	5.70906599680292e-05
dialhand	5.70906599680292e-05
dials	5.70906599680292e-05
dians	5.70906599680292e-05
did	0.00148435715916876
didst	0.000171271979904088
die	0.000685087919616351
died	0.000114181319936058
dies	5.70906599680292e-05
diest	5.70906599680292e-05
difference	5.70906599680292e-05
different	5.70906599680292e-05
dig	5.70906599680292e-05
dignified	5.70906599680292e-05
dignifies	5.70906599680292e-05
dignity	5.70906599680292e-05
dimmd	5.70906599680292e-05
directed	5.70906599680292e-05
directly	5.70906599680292e-05
disabled	5.70906599680292e-05
disarmd	5.70906599680292e-05
discloses	5.70906599680292e-05
discontent	0.000114181319936058
discourse	5.70906599680292e-05
disdain	0.000114181319936058
disdaineth	5.70906599680292e-05
disdains	5.70906599680292e-05
diseasd	0.000114181319936058
disease	5.70906599680292e-05
disgracd	5.70906599680292e-05
disgrace	0.000456725279744234
dispatch	5.70906599680292e-05
dispense	5.70906599680292e-05
disperse	5.70906599680292e-05
disposd	5.70906599680292e-05
dispraise	5.70906599680292e-05
dissuade	5.70906599680292e-05
distance	5.70906599680292e-05
distemperd	5.70906599680292e-05
distillation	5.70906599680292e-05
distilld	0.000171271979904088
distills	5.70906599680292e-05
distraction	5.70906599680292e-05
divert	5.70906599680292e-05
divide	5.70906599680292e-05
divided	5.70906599680292e-05
divine	0.000114181319936058
divining	5.70906599680292e-05
do	0.00479561543731446
doing	0.000114181319936058
done	0.000285453299840146
doom	0.000285453299840146
dost	0.00165562913907285
dote	0.000114181319936058
doth	0.00502397807718657
doting	5.70906599680292e-05
double	0.000114181319936058
doublevantage	5.70906599680292e-05
doubt	5.70906599680292e-05
doubting	0.000114181319936058
dove	5.70906599680292e-05
down	0.000228362639872117
downrazd	5.70906599680292e-05
draind	5.70906599680292e-05
draw	0.000171271979904088
drawn	0.000171271979904088
dreading	5.70906599680292e-05
dream	0.000114181319936058
dreaming	5.70906599680292e-05
dreams	0.000114181319936058
dregs	5.70906599680292e-05
dress	5.70906599680292e-05
dressd	5.70906599680292e-05
dressing	5.70906599680292e-05
dressings	5.70906599680292e-05
drink	0.000114181319936058
drinks	5.70906599680292e-05
drooping	5.70906599680292e-05
drop	5.70906599680292e-05
drops	5.70906599680292e-05
dross	5.70906599680292e-05
drown	5.70906599680292e-05
drowns	5.70906599680292e-05
drudge	5.70906599680292e-05
drugs	5.70906599680292e-05
drunk	5.70906599680292e-05
dry	5.70906599680292e-05
due	0.000342543959808175
dull	0.000342543959808175
dulling	5.70906599680292e-05
dully	5.70906599680292e-05
dulness	5.70906599680292e-05
dumb	0.000342543959808175
dun	5.70906599680292e-05
durst	5.70906599680292e-05
dust	0.000114181319936058
duteous	5.70906599680292e-05
duty	0.000171271979904088
dwell	0.000342543959808175
dwellers	5.70906599680292e-05
dwells	5.70906599680292e-05
dyd	0.000114181319936058
dye	5.70906599680292e-05
dyers	5.70906599680292e-05
dying	5.70906599680292e-05
each	0.000856359899520439
eager	5.70906599680292e-05
ear	0.000171271979904088
early	5.70906599680292e-05
ears	0.000114181319936058
earth	0.000685087919616351
earthly	5.70906599680292e-05
easd	5.70906599680292e-05
ease	0.000114181319936058
east	5.70906599680292e-05
easy	5.70906599680292e-05
eat	0.000171271979904088
eclipse	5.70906599680292e-05
eclipses	0.000114181319936058
edge	0.000171271979904088
effect	0.000171271979904088
effectually	5.70906599680292e-05
eisel	5.70906599680292e-05
either	0.000114181319936058
eithers	0.000114181319936058
elder	5.70906599680292e-05
elements	0.000114181319936058
eloquence	5.70906599680292e-05
else	0.000285453299840146
elsewhere	0.000171271979904088
embassage	5.70906599680292e-05
embassy	5.70906599680292e-05
enclose	5.70906599680292e-05
end	0.000570906599680292
endeared	5.70906599680292e-05
ending	5.70906599680292e-05
endless	5.70906599680292e-05
endowd	5.70906599680292e-05
endurd	5.70906599680292e-05
endure	5.70906599680292e-05
enemies	0.000114181319936058
enfeebled	5.70906599680292e-05
enforced	5.70906599680292e-05
engraft	5.70906599680292e-05
engrafted	5.70906599680292e-05
engrossd	5.70906599680292e-05
enjoy	5.70906599680292e-05
enjoyd	5.70906599680292e-05
enjoyer	5.70906599680292e-05
enjoys	5.70906599680292e-05
enlargd	5.70906599680292e-05
enlighten	5.70906599680292e-05
enmity	5.70906599680292e-05
enough	0.000342543959808175
enrich	5.70906599680292e-05
ensconce	5.70906599680292e-05
entertain	5.70906599680292e-05
entitled	5.70906599680292e-05
entombed	5.70906599680292e-05
envy	0.000114181319936058
epitaph	5.70906599680292e-05
equal	5.70906599680292e-05
equipage	5.70906599680292e-05
ere	0.000342543959808175
err	5.70906599680292e-05
errd	5.70906599680292e-05
error	5.70906599680292e-05
errors	0.000228362639872117
erst	5.70906599680292e-05
essays	5.70906599680292e-05
esteem	0.000114181319936058
esteemd	0.000114181319936058
esteeming	5.70906599680292e-05
estimate	5.70906599680292e-05
eternal	0.000342543959808175
eternity	0.000171271979904088
even	0.0013701758392327
ever	0.000627997259648322
everfixed	5.70906599680292e-05
evermore	0.000171271979904088
every	0.00171271979904088
everywhere	5.70906599680292e-05
eves	5.70906599680292e-05
evident	5.70906599680292e-05
evil	0.000228362639872117
example	5.70906599680292e-05
exceed	5.70906599680292e-05
exceeded	5.70906599680292e-05
exceeds	5.70906599680292e-05
excel	5.70906599680292e-05
excellence	0.000114181319936058
excellent	5.70906599680292e-05
except	5.70906599680292e-05
excess	5.70906599680292e-05
exchangd	5.70906599680292e-05
exchequer	5.70906599680292e-05
excuse	0.000399634619776205
excusing	5.70906599680292e-05
executor	5.70906599680292e-05
expense	0.000171271979904088
expiate	5.70906599680292e-05
expire	5.70906599680292e-05
expired	5.70906599680292e-05
express	0.000114181319936058
expressd	0.000171271979904088
expressing	5.70906599680292e-05
extant	5.70906599680292e-05
extern	5.70906599680292e-05
external	5.70906599680292e-05
extreme	0.000114181319936058
extremity	5.70906599680292e-05
eyd	5.70906599680292e-05
eye	0.00211235441881708
eyelids	0.000114181319936058
eyes	0.00319707695820964
face	0.00108472253939256
faces	0.000114181319936058
faculty	5.70906599680292e-05
fade	0.000114181319936058
fadeth	5.70906599680292e-05
fading	0.000114181319936058
faint	5.70906599680292e-05
fair	0.00245489837862526
fairer	0.000171271979904088
fairest	0.000285453299840146
fairing	5.70906599680292e-05
fairly	5.70906599680292e-05
faith	0.000285453299840146
fall	0.000171271979904088
falls	5.70906599680292e-05
false	0.00102763187942453
falsehood	0.000114181319936058
falsely	5.70906599680292e-05
falsespeaking	5.70906599680292e-05
fame	0.000171271979904088
familiar	5.70906599680292e-05
famine	5.70906599680292e-05
famishd	5.70906599680292e-05
famoused	5.70906599680292e-05
far	0.000913450559488468
farewell	5.70906599680292e-05
faring	5.70906599680292e-05
farther	0.000228362639872117
farthest	0.000114181319936058
fashion	0.000114181319936058
fast	0.000285453299840146
faster	5.70906599680292e-05
fate	5.70906599680292e-05
father	0.000114181319936058
fault	0.000171271979904088
faults	0.000456725279744234
favour	0.000171271979904088
favourites	5.70906599680292e-05
fawn	5.70906599680292e-05
fear	0.000456725279744234
fearful	5.70906599680292e-05
fearfully	5.70906599680292e-05
fearing	5.70906599680292e-05
fears	0.000342543959808175
feast	0.000114181319936058
feasting	5.70906599680292e-05
feasts	5.70906599680292e-05
featherd	5.70906599680292e-05
feathers	5.70906599680292e-05
featurd	5.70906599680292e-05
feature	5.70906599680292e-05
featureless	5.70906599680292e-05
fed	5.70906599680292e-05
fee	5.70906599680292e-05
feeble	5.70906599680292e-05
feed	5.70906599680292e-05
feeding	0.000171271979904088
feeds	0.000114181319936058
feedst	5.70906599680292e-05
feel	0.000114181319936058
feeling	0.000114181319936058
feelst	5.70906599680292e-05
fell	0.000285453299840146
felt	5.70906599680292e-05
female	5.70906599680292e-05
fester	5.70906599680292e-05
fever	0.000114181319936058
few	5.70906599680292e-05
fickle	0.000114181319936058
field	5.70906599680292e-05
fiend	0.000114181319936058
fierce	0.000114181319936058
fiery	5.70906599680292e-05
fight	0.000171271979904088
figurd	5.70906599680292e-05
figure	5.70906599680292e-05
figures	5.70906599680292e-05
filching	5.70906599680292e-05
fild	5.70906599680292e-05
fill	0.000171271979904088
filld	0.000171271979904088
find	0.000913450559488468
finding	0.000114181319936058
finds	0.000114181319936058
fine	0.000114181319936058
finger	5.70906599680292e-05
fingers	0.000171271979904088
fire	0.000570906599680292
firm	5.70906599680292e-05
first	0.000685087919616351
firstborn	5.70906599680292e-05
fits	5.70906599680292e-05
fitted	5.70906599680292e-05
five	0.000171271979904088
fixd	0.000114181319936058
flame	0.000171271979904088
flatter	0.000171271979904088
flatterd	5.70906599680292e-05
flatterer	5.70906599680292e-05
flattery	0.000171271979904088
fled	0.000114181319936058
fleece	5.70906599680292e-05
